330,0
530,0
730,0
1530,1
1930,1
2330,1
2530,1
2730,0
3330,0
3530,0
3730,0
4130,0
4330,1
5130,1
5530,1
5730,1
6130,1
6330,0
6930,1
7130,1
7330,0
7530,1
7730,1
8130,1
8330,0
8730,1
8930,1
9530,0
9930,0
10330,0
10530,1
10730,0
10930,0
11730,1
11930,0
12130,0
12730,1
13130,1
13530,0
13930,0
14130,0
14730,0
15130,0
15330,1
15530,0
15730,0
15930,1
16130,1
16330,1
17330,0
18130,0
18530,0
18730,1
19330,0
20330,0
20530,0
20930,0
21130,0
21530,0
21930,1
22330,1
22530,1
22930,1
23130,0
24930,0
25330,1
25530,1
26330,1
26930,1
27330,1
27530,1
27930,0
28130,1
28330,1
28530,1
28730,0
28930,0
29130,1
29530,1
29730,1
30130,1
30330,0
31130,0
31330,0
31530,1
31730,1
31930,0
32330,1
32530,1
32730,1
32930,1
33130,1
33930,0
34130,1
34530,0
35330,1
36130,1
36530,0
36930,0
37130,1
37930,1
38530,0
38730,1
39130,1
39530,1
39730,1
39930,0
40130,0
40330,0
40730,0
41130,0
41330,0
41730,0
42130,1
42530,1
42730,1
42930,1
43130,1
43330,0
43530,1
43930,1
44530,1
44730,0
45130,1
45530,1
45930,0
46330,1
46530,1
46730,0
47330,1
47530,0
47730,1
47930,1
48130,1
48330,1
48530,1
48730,0
48930,0
49130,1
49730,1
49930,0
50130,1
50330,1
50930,1
51130,0
51530,1
51730,1
52330,0
53130,1
53930,0
54930,0
55730,0
55930,0
56130,1
56530,0
56730,1
56930,0
57530,0
57730,0
57930,1
58130,0
58530,1
58730,0
58930,0
59130,0
59330,1
59730,0
59930,1
60130,1
60330,0
60530,1
60730,0
60930,1
61130,0
61530,0
61930,1
62330,1
62730,0
63130,1
63530,1
63930,0
64130,1
64330,1
64530,1
64730,0
65330,0
65530,1
65930,0
66130,0
66330,1
66530,0
66730,1
66930,0
67130,1
67530,1
68330,1
69130,0
69330,0
70130,1
70330,1
70730,1
71130,1
71330,1
71530,0
71730,0
71930,1
72330,0
72530,0
73130,0
73330,0
74330,0
74730,1
76130,1
76530,1
76730,0
76930,1
77130,1
77330,0
77930,1
78130,1
78330,0
79130,1
79330,0
80530,1
80730,0
81730,0
82130,1
82330,1
82530,1
82730,1
83130,1
83730,1
83930,1
84530,0
85130,0
85330,1
85530,0
85730,0
85930,0
87330,0
88130,0
89530,0
89930,0
90930,0
91330,0
91730,1
92330,1
92730,1
92930,0
93330,0
93530,1
93930,0
94730,1
95330,1
95530,1
95730,0
95930,1
96130,0
96330,1
96530,1
96930,0
97130,1
97330,0
97530,0
97730,0
98130,0
98330,1
98530,1
98730,1
99330,0
100330,1
100730,0
100930,1
101130,1
101330,1
101730,0
101930,1
102130,0
102530,0
102730,0
102930,0
103730,0
104130,1
105930,0
106130,0
106530,1
106930,0
107330,0
107930,0
108130,1
108330,0
108930,0
109130,1
109530,0
110730,1
111130,0
111330,1
111530,1
111730,1
112330,1
112730,1
112930,0
113330,1
113730,1
113930,0
114330,0
114530,1
115130,0
115330,1
116330,1
117130,0
117730,0
118330,0
118530,1
118730,0
119330,0
119530,0
119930,1
120130,1
120730,0
121130,1
121930,0
122130,0
122330,0
122730,1
122930,1
123930,0
124330,0
124930,0
125730,0
125930,0
126130,0
126330,0
126530,0
126730,1
127330,0
127930,0
128130,0
128330,0
128530,1
128930,1
129130,0
129330,0
129730,0
129930,1
130130,0
130730,0
130930,0
131130,1
131330,0
131530,0
131730,0
132530,1
133130,0
133330,1
133930,1
134330,1
134930,0
135530,0
135930,0
136130,1
136330,0
136530,1
137330,0
137530,0
138530,0
138730,0
139330,0
139530,1
139730,0
139930,0
140130,1
140730,1
140930,0
141530,1
142130,0
142330,1
143130,0
143530,1
143930,1
144330,0
144530,0
144730,0
144930,1
145130,0
145330,1
145530,1
146130,0
146330,0
146530,0
146930,0
147330,0
148530,0
148930,1
149730,0
150330,0
150730,0
151330,1
151730,1
151930,1
152330,1
152530,0
152730,0
152930,1
153130,0
153330,0
153530,0
153730,1
153930,0
154130,1
154730,1
154930,1
155330,0
155530,1
155730,1
155930,0
156330,1
156930,1
157130,0
157930,0
158130,1
158330,0
158730,1
158930,0
159130,0
159330,0
159530,0
159730,1
159930,0
160130,1
160330,1
160730,0
160930,1
161530,1
161730,1
162130,0
162330,0
162730,0
162930,0
163130,0
163330,1
163530,1
163730,0
163930,0
164930,1
165530,1
165730,1
166330,0
166530,0
167130,1
167330,0
167730,0
167930,0
168130,0
168330,0
168530,0
168730,0
168930,1
169530,1
169930,0
170130,0
170330,1
170530,0
170730,0
170930,0
171330,1
171530,0
171730,1
172130,0
172330,0
172530,1
173330,0
173730,1
173930,0
174530,0
174730,0
174930,1
175330,1
175530,0
175730,1
175930,1
176330,1
176730,1
177130,1
177530,0
177930,0
178530,0
179130,0
179330,0
179530,0
179930,0
180330,1
180530,1
180930,0
181130,0
181530,1
181730,0
182530,1
182730,0
183130,1
183530,0
183730,0
184530,1
184730,0
185930,1
186530,0
187530,1
187930,1
188130,1
188530,1
188730,1
190530,0
191130,0
191730,0
192130,1
192930,1
193130,0
193330,0
193730,1
194530,0
195130,0
195330,1
195530,0
195730,0
196130,1
196530,1
197130,0
197530,0
197930,1
198330,0
198530,0
199130,0
199530,0
199730,1
200330,0
200730,0
200930,1
201530,0
201930,1
202930,0
203330,0
203930,0
204930,0
205130,0
205330,1
205530,0
205730,1
205930,1
206330,0
206530,0
206730,1
206930,0
207330,1
207530,0
207730,0
208330,0
210130,0
210330,1
210730,0
210930,1
211730,1
212530,1
212730,0
213130,0
213330,1
213530,0
213730,0
214130,0
214330,0
214530,1
214930,1
215330,1
215730,1
215930,0
216330,1
216530,0
216730,0
217530,0
217730,1
217930,0
218730,1
218930,0
219130,0
219330,1
219730,1
220330,0
220930,1
221330,1
222130,0
222530,0
222930,1
223930,0
224330,1
224730,1
224930,1
225130,1
225330,1
225530,1
225730,1
226130,1
226530,1
226730,1
226930,0
227330,1
227530,0
228130,1
228530,1
228930,0
229530,0
229730,0
229930,0
230130,0
230330,1
230730,1
230930,0
231130,1
231930,0
232530,1
232730,1
233330,1
235730,0
236130,1
236530,1
236730,0
237730,0
238330,0
238530,0
238930,0
239130,0
239330,0
239930,1
240130,0
240330,0
241130,1
242130,1
242330,0
242930,1
243530,0
243730,1
243930,0
244130,0
244530,0
244730,0
244930,1
245330,1
245530,0
245730,0
245930,0
246130,1
246530,1
246930,0
247330,0
247530,0
248730,1
249130,0
249330,0
249930,1
250130,0
250330,1
250530,1
251130,1
251730,0
252530,0
252730,0
253330,0
253730,1
253930,1
254130,1
254930,0
255330,1
255530,0
255730,0
255930,1
256330,1
256930,1
257130,1
257330,0
257530,0
258130,1
258330,0
258530,1
258730,0
258930,1
259330,0
260130,0
260330,0
260530,0
261130,0
261930,0
262330,1
263530,1
263730,0
263930,0
264130,1
264530,0
264930,1
265330,0
265530,0
265730,0
265930,1
267330,1
267530,0
267730,1
267930,1
268730,1
268930,0
270330,0
270530,0
270930,0
271130,0
271730,0
272130,1
273130,1
273530,1
273730,1
274330,1
274730,0
274930,1
275130,0
275330,0
275730,0
275930,1
276330,0
276930,0
277130,1
277530,0
277730,1
278130,0
278730,0
278930,1
279730,0
280130,1
280530,0
280930,0
281130,0
281930,1
282130,0
282530,1
282730,0
282930,1
283130,0
283330,1
283530,0
283730,0
284730,1
285130,0
285330,0
285530,1
285930,1
286330,0
286530,0
286730,1
287130,1
287330,0
288530,0
289130,1
289530,0
290130,1
290330,0
290530,0
291130,0
291330,1
291530,0
291730,0
292330,1
292730,0
293330,1
293530,1
294530,1
294930,1
295930,1
296330,0
297130,0
297330,0
297930,1
298330,0
298530,0
298730,1
298930,0
299930,1
300130,1
300330,0
300730,1
301130,1
301330,1
301530,1
302130,0
302530,0
302730,0
302930,1
303130,0
303530,1
303730,0
304130,1
304330,1
304530,0
304930,0
305330,1
305730,1
306330,1
306730,1
307130,0
307530,1
308530,1
308730,1
308930,1
309330,1
309530,1
310530,0
310930,0
311130,0
311330,0
311530,1
311730,0
311930,0
312330,1
312730,0
312930,0
313130,1
313730,1
313930,0
314530,1
314930,0
315130,1
315330,0
315530,0
315930,0
316330,1
316930,0
317130,0
317330,1
317530,0
317730,1
318130,0
318330,0
318930,1
319130,0
319530,1
320130,1
320730,0
321530,1
321730,0
321930,0
322130,0
322330,0
322530,0
322730,0
323130,1
323530,0
323730,0
324130,0
324530,1
325130,1
325530,0
326130,0
326330,0
327530,1
328130,0
328730,1
329130,1
329930,1
330530,0
331330,0
331530,1
331730,1
331930,0
332530,1
332730,0
333130,1
333330,1
334130,0
334530,1
334730,1
334930,1
335730,0
335930,0
336330,0
336930,0
337330,0
337730,1
338530,1
338730,0
339330,0
339530,1
339730,1
340330,1
340530,0
340730,0
341730,0
342530,0
343130,0
343330,1
344930,1
345730,1
346730,1
347330,1
348130,1
348730,1
349730,0
349930,0
350330,0
350530,1
351530,1
352730,0
352930,0
353530,0
353730,0
353930,1
354530,1
354730,1
355130,0
355530,0
355930,0
356530,1
357130,0
358130,0
358330,1
358730,0
359130,1
359330,0
359530,1
359730,0
359930,1
360330,1
360530,1
361130,0
361530,0
361930,1
362130,0
362330,1
363330,0
363930,0
364130,0
365530,1
365730,1
366530,1
366930,0
367130,1
367330,1
367530,0
367930,1
368130,0
368330,0
368930,1
369130,0
369930,1
370130,0
370730,1
371330,1
371730,0
371930,1
372330,1
373330,1
373730,0
373930,0
374130,0
374330,0
374530,1
374730,1
374930,1
375130,1
375330,1
375930,0
376130,0
376530,1
376930,1
377130,1
377930,1
378330,0
379330,0
379530,1
379730,1
379930,0
380330,0
381130,1
381730,1
382530,1
382930,1
383530,1
383730,0
383930,0
384330,0
384530,0
385130,0
385330,0
385730,1
385930,0
386130,0
386330,0
386530,1
386930,1
387530,0
387730,0
388130,1
388330,1
388930,1
390330,0
390530,1
391330,0
391530,0
391730,1
392130,0
392330,1
393330,1
393530,1
394130,1
394530,1
394730,1
394930,1
395130,1
395330,1
395530,0
395930,1
396130,1
396330,0
396730,0
397130,1
397330,0
397530,1
397730,0
397930,1
398330,1
398530,0
398730,1
399130,0
400130,0
400330,0
400530,1
400930,0
401330,0
401730,1
402130,1
402530,1
403330,0
403530,1
404130,0
404530,0
404730,1
405330,1
405530,1
405930,0
406730,0
406930,0
407130,0
407530,1
407930,0
408130,1
408330,1
408730,1
409130,0
409330,0
409530,0
409730,0
410330,0
410530,1
410730,1
410930,0
411130,0
412530,0
413130,0
413930,1
414330,1
414730,0
415130,1
415330,1
416130,0
416330,1
416730,1
417330,0
418730,1
419130,0
419330,1
420330,1
420530,1
420730,1
420930,0
421130,0
421530,0
421930,1
422130,0
422530,1
422730,1
422930,0
423130,0
423330,1
424130,0
424330,0
424730,1
424930,1
425330,0
425730,0
425930,1
426330,0
426730,1
426930,1
427130,1
428130,0
428330,0
428530,0
429130,1
429330,1
429530,0
429730,0
429930,0
430530,0
430730,1
430930,1
431130,1
431530,1
431930,0
432130,0
432730,0
432930,0
433130,0
433330,0
434130,1
434530,0
435130,1
435530,0
436130,0
436530,0
436730,1
437130,0
437330,0
437530,0
438130,1
438330,1
438530,1
438930,1
440730,0
441130,0
441530,1
441730,1
441930,1
442330,0
442530,1
442730,0
443330,1
443530,0
443730,0
444130,1
444330,1
444730,0
445130,1
445330,0
445730,1
445930,1
446130,1
446330,1
446930,1
447130,0
447730,1
447930,0
448930,0
449530,0
449730,0
449930,0
450130,0
450730,1
450930,0
451330,0
451930,1
452130,0
452330,1
452530,0
452730,0
453330,0
453530,1
453730,1
453930,0
454530,1
455130,1
455530,0
455930,1
456330,1
456530,0
456730,0
456930,0
457130,1
457330,0
457530,1
457930,1
458730,0
459730,1
460130,1
460530,1
460730,0
460930,0
461330,1
461730,1
462130,1
462330,1
462930,0
463130,1
463930,1
464130,0
464730,1
464930,0
465130,1
465330,1
465730,0
465930,1
466530,0
466730,1
467130,1
467530,1
467730,0
468730,0
469330,0
469730,1
469930,1
470130,1
470530,0
471730,0
472330,0
472530,0
472730,1
472930,1
473130,1
473330,0
473730,0
473930,1
474730,1
474930,1
475130,1
475530,0
476330,0
476530,1
478130,1
478730,1
479330,0
479530,0
479930,0
480730,1
480930,0
481330,0
483130,0
483330,1
484130,0
484330,1
484530,1
484730,0
484930,1
485130,1
485530,1
485930,0
486330,0
486730,0
487330,0
487730,0
488130,0
488530,1
489130,0
489930,1
490530,1
490730,1
490930,0
491530,1
491930,0
492130,0
493130,1
493530,0
493930,0
494130,1
494330,0
495330,1
495530,1
496730,1
496930,0
497130,0
497530,0
497930,1
498130,0
498330,1
498530,0
498730,1
498930,1
499130,1
499330,1
499530,0
499930,0
500330,1
500730,0
501330,1
501730,0
502330,0
503330,1
503730,1
504130,0
504330,1
504530,1
504930,0
505330,1
505730,1
506730,0
507330,0
507530,0
507930,1
508530,1
509330,1
509530,0
510130,0
510330,1
510530,0
510930,0
511130,1
511530,1
512130,1
512330,0
512930,0
513530,1
513730,0
513930,1
514130,1
514530,0
515130,1
515330,0
515530,0
515730,1
516930,1
517130,0
517330,0
517530,0
518330,0
518530,0
518730,1
518930,0
519130,0
519330,1
519730,0
519930,0
520330,0
520730,0
520930,1
521930,0
522130,1
523530,0
523730,0
523930,1
524130,0
524930,1
525130,0
525930,1
526330,0
526730,1
526930,1
527130,0
527530,0
528130,0
528330,1
528530,1
530130,0
530330,1
530530,0
530730,1
531930,1
532130,1
532330,0
532730,1
532930,0
533930,1
534330,1
534530,1
534730,1
534930,1
535130,0
536330,1
536930,0
537130,1
537330,0
537530,1
538130,0
538330,0
538930,1
539730,1
539930,0
540130,0
540330,1
540530,1
540930,1
541530,1
542330,1
542530,0
542730,0
542930,0
543130,0
543330,0
543530,1
544730,0
545130,1
546330,0
546530,1
546730,1
547530,0
547930,1
548330,1
548930,1
549130,0
549330,1
549730,1
549930,1
550130,1
