1509680,1784480,1689680,2092080
1512880,1799880,1699880,2099480
1516950,1816880,1713880,2141480
1543080,1876080,1742280,2145280
1544880,1876680,1752280,2170680
1545280,1886480,1758880,2182080
1563480,1893080,1783480,2267280
1569280,1894280,1803290,2267300
1597080,1903280,1822280,2317080
1642270,1923280,1830880,2365680
1652470,1924280,1831880,2375880
1659280,1953280,1855680,2389880
1672880,1961080,1866680,2423680
1727480,1971680,1880680,2450680
1732870,1971880,1893080,2454080
1733880,1997480,1913680,2476280
1734280,2002080,1923080,2476300
1769680,2025680,1924480,2518480
1781680,2030480,1942080,2522280
1790280,2037680,1942480,2529680
1801880,2057280,1945880,2529700
1834880,2057680,1952080,2551280
1847480,2057710,2004480,2581880
1872880,2064280,2021880,2582680
1876880,2091080,2037680,2596080
1880480,2099280,2051080,2603080
1888680,2142480,2065680,2603280
1894480,2150480,2066480,2645680
1896680,2184880,2067680,2649960
1900480,2207480,2118070,2668880
1907480,2221280,2129680,2686680
1948680,2223880,2147480,2712280
1973930,2308480,2176880,2752480
1991880,2317680,2180680,2764680
2035880,2333680,2198280,2778280
2044480,2359880,2208680,2798680
2065670,2374280,2253070,2800540
2068080,2376680,2255280,2832480
2097080,2396080,2259080,2873080
2119680,2399080,2298680,2883080
2128480,2422480,2301680,2930880
2129880,2424080,2317880,2981790
2138880,2453880,2359880,2988280
2158280,2478480,2359900,2994480
2163480,2481880,2359920,2998080
2222680,2485470,2368880,3045080
2228480,2499880,2369880,3068480
2228680,2521080,2375880,3071280
2243880,2525480,2380280,3090280
2261880,2534480,2394080,3093280
2288280,2560880,2395080,3170480
2301080,2571080,2407880,3171880
2308660,2571880,2447480,3189080
2314470,2584080,2456480,3229480
2338480,2586280,2488080,3242080
2343880,2596680,2495200,3257280
2377280,2616680,2497680,3258280
2400480,2623480,2526070,3277880
2400680,2629880,2540480,3280680
2428680,2630480,2561880,3315680
2446480,2637280,2565880,3316880
2455880,2682880,2577880,3320480
2469880,2706280,2579680,3332680
2476080,2707080,2586280,3332700
2493880,2713280,2609080,3349480
2515280,2728480,2644080,3359280
2542480,2731480,2653280,3363080
2563480,2738280,2732880,3369280
2600480,2764280,2738280,3374280
2615080,2764880,2742280,3397460
2643480,2798680,2775280,3397480
2645280,2835880,2817880,3404680
2653480,2840480,2825080,3424280
2695880,2841680,2838280,3427880
2703680,2843880,2844680,3456280
2705080,2852080,2894680,3515080
2714280,2856880,2920680,3524880
2716280,2884880,2932680,3535680
2739680,2907880,2939880,3535700
2747680,2919680,2946080,3546280
2753880,2930080,2948480,3549880
2755680,2935480,2971680,3552280
2770680,2946480,2987080,3564080
2779080,2959280,3021480,3590480
2798280,2962480,3027680,3613480
2811880,2974880,3051480,3617680
2840480,2977080,3072880,3624080
2847670,2982080,3084280,3644480
2873480,2985080,3094280,3652680
2940080,2986480,3108280,3691880
2948080,2995880,3111680,3711940
2970880,3037280,3125480,3806080
2978680,3038680,3139080,3832080
2993080,3046480,3143480,3834480
3008500,3046680,3168680,3837680
3019480,3056680,3186480,3837700
3031080,3071480,3203280,3868080
3044480,3147480,3213480,3895880
3047280,3147680,3239080,3901280
3050070,3149080,3299080,3933080
3053280,3161880,3315280,3953120
3053680,3167480,3410680,3958480
3062280,3204480,3460880,3995680
3116880,3217280,3492480,4007080
3124080,3228080,3523480,4082280
3157280,3232080,3537880,4092680
3158680,3269480,3538880,4098870
3169290,3279480,3577480,4110080
3182680,3282280,3584080,4169880
3209880,3320880,3588680,4172680
3237680,3336080,3595880,4193480
3238480,3345880,3601880,4199680
3325870,3352480,3609880,4215280
3328080,3359280,3631080,4238680
3348680,3362280,3631280,4254480
3368270,3374480,3632680,4257280
3403280,3377480,3637680,4271880
3410480,3381880,3670680,4303480
3412680,3386080,3679280,4316480
3416080,3391280,3684280,4319480
3420680,3396680,3694480,4319500
3431480,3407880,3722880,4343480
3459670,3442080,3724880,4364480
3475080,3458480,3741480,4368480
3488480,3462480,3751880,4378080
3548280,3474080,3783080,4383880
3560470,3474280,3818480,4388080
3566480,3492280,3824280,4393080
3571280,3497680,3864480,4415080
3575480,3499680,3875680,4469280
3578280,3545080,3893280,4523880
3582280,3580280,3896280,4524480
3592080,3644680,3917080,4551880
3594080,3650480,3967880,4553280
3616680,3698880,3981480,4555080
3620470,3706280,4000680,4579480
3621080,3749880,4001880,4579500
3626800,3781880,4036680,4615280
3631080,3787480,4067080,4642880
3666680,3791080,4078880,4683280
3675470,3814280,4086480,4706680
3676080,3821480,4109080,4780880
3680680,3848480,4173080,4804880
3694680,3859680,4251480,4858880
3807080,3862080,4254680,4868280
3814480,3895280,4289280,4877080
3819480,3903280,4297280,4907280
3822680,3903340,4305880,4907680
3830280,3911280,4316280,4922480
3842880,3924080,4349480,4940680
3846880,3932880,4383480,4940700
3863480,3932900,4467880,4968480
3879880,3949480,4485280,4976080
3880680,3956480,4519480,4994680
3900280,3959210,4520080,5008480
3922880,3962280,4532080,5011680
3993680,3971280,4533080,5021080
4013080,3993080,4545480,5021100
4025080,4000880,4557880,5023080
4039080,4006680,4567080,5046480
4064880,4034480,4571080,5046500
4091880,4046280,4576680,5068480
4106680,4073280,4584280,5114880
4108280,4077680,4602280,5114900
4117480,4103280,4646480,5129080
4121680,4158880,4711880,5177280
4122510,4185080,4731870,5177300
4129680,4206680,4736080,5200680
4170870,4218280,4745480,5246080
4171680,4246680,4764280,5255880
4187680,4248680,4774680,5255900
4202280,4261880,4781480,5265480
4296880,4269880,4890080,5272680
4305080,4275080,4910280,5283680
4312280,4291880,4926080,5287680
4345680,4313480,4930080,5305480
4358680,4318080,4943280,5333680
4365280,4322480,4950280,5338280
4395280,4338280,4957480,5352280
4425280,4401080,4984080,5397680
4450480,4423280,4992600,5428480
4453080,4432680,4996280,5437480
4460080,4454680,5010480,5441080
4501080,4491480,5025680,5453280
4516880,4501080,5037080,5461280
4536910,4509280,5045480,5461880
4602680,4517280,5050880,5469870
4611280,4524480,5083080,5478280
4628480,4529280,5104470,5515880
4631680,4538080,5156680,5529080
4638280,4566680,5214680,5531680
4693080,4580080,5227880,5537680
4708680,4612480,5228480,5603280
4736480,4614080,5234280,5631480
4751480,4617080,5256280,5656590
4764680,4619680,5293680,5665480
4767280,4654080,5344270,5696880
4792880,4671280,5344290,5713480
4802680,4684680,5346080,5739280
4824080,4753280,5359680,5766680
4849480,4765880,5360680,5777680
4860680,4769080,5372080,5802280
4887480,4783680,5403680,5838680
4887500,4790880,5410080,5854480
4916280,4792480,5410100,5858480
4923080,4806880,5423880,5867280
4935280,4814280,5458480,5872480
4945680,4829280,5467080,5892080
4948280,4832880,5479880,5896880
4960680,4835280,5497080,5926080
4985880,4850680,5499480,5932680
4990480,4854880,5515880,5943080
5001880,4870680,5535880,5986280
5008880,4871280,5547880,5986300
5013880,4910280,5551480,6003880
5063280,4914280,5553080,6034080
5063870,4924280,5559280,6034100
5066680,4924680,5563280,6050080
5089480,4940080,5588680,6062170
5089500,4946880,5647680,6074880
5105070,4952680,5664480,6083280
5128880,4962080,5722680,6098480
5140790,4988480,5723680,6102080
5150080,4988680,5730480,6117080
5155680,4990080,5735680,6117100
5159660,4991680,5740880,6154680
5194510,4998880,5762080,6216280
5213480,5001480,5780680,6224480
5231960,5014480,5807680,6262680
5237680,5028680,5822480,6270560
5237880,5051480,5835080,6273280
5239080,5116880,5847880,6273300
5250480,5121880,5850870,6277880
5252880,5131280,5860680,6278480
5259880,5132880,5870680,6311280
5269670,5144680,5878870,6314480
5294480,5167880,5883880,6337490
5351280,5169280,5903280,6358080
5366080,5172880,5914480,6366680
5368900,5177280,5923680,6374680
5381070,5188880,5960680,6384480
5385480,5199280,6000880,6391680
5423080,5224880,6003480,6408480
5434280,5263680,6011080,6408500
5442080,5263700,6045680,6412680
5449880,5272680,6050080,6418880
5461280,5315280,6058080,6423400
5466280,5333080,6060080,6450480
5473480,5344080,6085280,6514280
5474680,5357480,6101080,6517280
5486080,5362680,6125480,6529080
5532280,5374480,6133080,6543280
5563280,5387080,6136080,6543300
5575880,5392880,6171480,6565480
5623280,5461080,6175680,6608680
5624740,5509880,6182080,6614080
5654480,5519480,6205080,6630480
5670880,5522880,6211080,6645280
5696880,5538480,6214880,6671480
5734880,5542080,6227080,6671500
5742080,5548280,6243480,6678480
5743880,5610480,6249280,6680480
5770680,5631680,6266280,6691080
5771880,5646880,6282480,6711880
5802880,5656080,6288480,6711900
5809480,5659880,6291880,6711920
5815680,5669880,6307280,6718680
5818680,5674280,6317280,6741880
5822280,5689080,6317380,6752480
5896080,5694480,6319480,6760480
5905280,5709280,6329480,6772680
5933280,5716280,6330880,6781070
5943080,5720480,6347280,6781100
5947880,5724480,6347680,6789280
5962080,5766680,6351880,6803080
5970070,5775480,6364680,6820080
6022070,5848480,6385280,6840480
6087280,5849480,6425080,6842080
6088270,5852080,6432080,6842880
6133880,5856080,6466680,6850480
6149680,5869280,6480100,6904080
6168680,5892080,6481880,6912880
6199080,5943880,6500880,6912900
6233280,5948280,6533880,6914680
6292480,5961080,6572080,6919080
6299680,5964680,6575480,6940280
6329070,5980680,6589280,6961260
6342880,6003280,6591680,6972080
6355880,6013280,6603480,7001080
6372280,6044680,6608080,7004480
6376680,6050080,6617280,7022880
6384080,6053680,6624680,7022900
6405670,6084280,6642080,7028080
6419680,6085680,6644080,7035270
6422480,6108680,6704480,7049680
6428280,6109680,6710080,7054280
6444880,6112480,6721280,7059280
6473880,6134080,6747280,7062080
6485080,6192080,6754680,7063880
6489280,6195480,6769880,7082280
6507070,6213880,6792080,7092480
6521680,6221280,6800280,7092500
6523470,6278280,6829080,7093880
6539880,6285680,6843880,7097880
6542480,6308080,6847480,7100680
6558880,6308480,6856280,7140480
6570680,6334280,6858480,7159680
6598870,6335080,6862680,7173880
6601480,6350480,6867680,7177680
6605080,6398680,6915880,7181480
6619280,6400680,6922070,7182680
6635480,6402480,6934680,7196080
6644680,6418880,6938080,7202080
6651880,6419680,6956680,7246070
6667280,6437280,6967770,7274880
6682280,6441280,6989480,7300880
6684480,6453080,6989500,7347080
6721280,6455680,6993880,7381280
6722080,6458900,7008080,7394680
6730080,6473280,7046280,7402080
6810680,6476280,7059470,7407880
6814480,6482480,7073280,7410880
6839480,6485480,7080480,7410900
6875680,6497080,7113470,7432880
6878680,6506880,7142280,7475680
6889870,6529880,7144680,7501200
6899280,6531880,7165280,7527880
6903080,6532480,7192080,7530080
6921280,6559880,7194680,7533680
6936880,6572680,7211080,7540680
6942680,6589280,7214280,7542880
7000480,6595280,7252880,7570480
7013270,6609280,7260500,7597080
7013300,6612280,7275080,7610080
7019680,6640880,7275280,7676880
7041880,6662480,7290880,7680280
7051480,6663080,7314280,7702680
7058280,6678480,7330880,7704680
7074080,6694480,7388280,7713280
7074880,6696680,7437280,7737070
7077280,6715880,7462080,7740680
7083280,6720680,7486480,7789280
7093480,6720710,7495680,7797280
7094670,6737080,7495880,7797300
7098880,6750880,7496080,7797680
7101080,6751280,7554480,7803590
7105140,6754200,7556680,7811680
7119280,6777080,7563080,7830480
7144880,6786280,7569080,7856880
7193280,6806080,7587880,7896880
7198280,6806480,7598680,7907480
7204880,6821280,7600680,7917680
7207880,6845680,7635480,7952480
7270880,6854880,7647880,7990870
7275880,6860280,7660080,8018480
7285280,6878880,7660280,8037080
7291480,6879080,7696880,8038280
7293080,6882280,7703080,8038880
7297670,6960880,7736480,8050280
7326480,6971480,7777480,8055480
7328080,6994280,7782480,8056080
7350280,7000680,7805680,8070880
7357280,7004680,7817080,8079280
7364680,7010080,7862480,8123080
7365080,7021880,7867280,8135680
7391680,7023280,7879480,8154480
7399500,7033080,7892680,8160280
7409280,7043680,7895080,8175480
7411480,7051680,7895480,8198680
7422880,7069680,7916080,8200080
7435280,7084280,7941480,8203280
7446680,7107480,7976280,8205480
7454280,7127280,7977280,8253880
7456080,7137280,7981680,8258880
7457280,7159280,8004680,8314480
7481880,7167280,8008280,8314680
7506880,7188880,8011480,8317880
7509680,7193880,8029880,8366480
7540880,7211080,8041280,8367050
7542480,7279480,8058280,8400280
7547470,7326080,8071480,8400300
7547500,7344280,8078080,8423680
7555680,7353680,8087480,8452680
7581680,7376480,8094880,8460880
7584680,7381480,8135080,8472280
7589280,7436680,8138080,8483410
7607880,7443480,8139280,8484280
7611880,7450280,8160760,8499480
7652080,7451080,8179280,8499500
7659480,7474680,8196080,8499540
7664070,7478280,8207280,8525870
7670880,7533480,8227280,8532280
7680880,7566480,8246280,8540480
7685480,7572280,8248680,8551280
7742080,7579680,8252680,8607880
7763880,7617280,8252700,8622280
7764480,7626080,8254480,8633080
7783680,7639680,8259080,8635880
7799280,7653280,8260480,8665280
7809480,7660080,8307680,8672060
7828680,7673080,8333080,8686480
7837680,7683280,8420080,8688880
7886080,7683320,8427280,8704080
7898680,7713680,8434080,8723280
7915680,7742480,8494880,8738470
7917680,7775280,8499970,8748880
7922880,7805480,8511680,8752880
7924280,7842280,8542870,8752900
7953480,7846280,8556880,8755880
7962280,7846310,8556900,8760680
7993080,7849080,8558480,8815480
8005880,7875880,8560870,8830480
8013280,7879280,8564880,8983680
8043480,7884880,8571880,9050280
8048080,7894680,8576480,9059880
8065070,7896080,8594280,9059900
8088480,7908080,8599480,9089280
8116900,7936080,8602880,9092480
8121080,7938080,8603480,9102880
8138680,7944280,8604110,9156480
8138700,7946880,8612020,9156510
8146080,7966880,8628880,9167280
8206880,7986280,8655480,9168680
8227280,7986880,8680080,9177180
8227880,8005480,8684680,9212680
8239880,8005680,8711280,9247680
8273080,8008280,8722280,9334080
8281680,8013680,8722880,9367480
8283080,8024880,8727680,9384080
8284280,8037880,8729880,9391280
8314680,8039480,8731880,9398480
8349680,8060480,8737480,9427480
8351080,8113480,8745880,9427500
8359670,8126280,8748880,9447680
8370880,8138080,8765880,9447880
8376280,8141280,8788680,9465280
8383870,8152680,8790480,9528280
8401280,8157480,8817080,9538680
8401680,8171080,8835880,9567880
8405080,8191880,8844600,9583080
8409410,8192080,8861880,9589680
8424280,8213680,8869480,9617280
8424480,8215080,8879680,9646480
8428280,8217080,8888880,9648480
8437880,8240080,8901880,9691080
8465480,8243080,8911080,9695280
8489280,8282880,8926680,9699870
8498680,8294880,8926880,9790080
8543280,8302880,8930280,9798480
8549470,8309680,8947080,9808480
8552670,8313680,8982280,9809480
8563680,8317680,8995480,9820280
8567080,8340280,8996280,9821680
8567680,8423680,9006880,9829680
8598680,8432880,9014880,9860080
8615280,8440680,9030480,9860680
8618280,8451080,9052080,9916680
8619880,8453880,9073060,9934880
8637680,8469880,9089080,9952680
8644280,8482280,9090480,9984480
8666280,8501680,9101080,9987880
8686880,8525280,9139480,9987900
8691480,8532880,9156880,9987940
8744080,8537880,9175080,9989720
8769480,8540480,9183680,10000470
8770280,8557470,9186880,10009880
8805470,8563080,9193080,10049680
8819280,8581480,9215080,10049700
8852280,8583880,9215680,10066680
8877680,8592480,9217080,10096480
8879480,8606680,9256880,10115280
8879680,8629880,9271480,10115300
8879880,8651880,9295680,10143080
8923480,8665280,9299280,10143100
8924080,8665680,9327480,10152680
8930070,8701680,9328480,10161480
8930180,8732680,9383480,10179480
8941680,8737280,9384680,10215280
8974480,8746880,9391880,10233480
8984080,8771880,9402880,10234680
8989080,8797680,9424080,10252880
9052280,8810080,9442080,10257880
9061080,8811080,9442680,10299480
9079680,8834480,9446280,10342080
9116080,8846080,9447480,10369680
9118480,8846280,9472280,10372480
9124280,8855280,9477080,10385480
9146480,8856280,9489080,10392480
9147680,8857880,9547480,10432280
9151070,8901880,9562980,10457080
9167470,8960480,9582280,10466680
9170680,8974080,9606680,10466700
9187480,8979280,9610470,10525680
9197470,8986880,9633280,10570480
9213680,8988700,9634680,10596680
9223280,8989680,9634700,10627480
9224280,8993280,9647080,10633080
9261880,8996680,9647680,10639280
9288070,9003880,9653480,10682680
9311280,9014480,9669280,10685680
9320280,9015080,9685280,10692880
9322080,9025680,9690080,10704680
9328480,9026880,9693280,10707080
9347080,9061480,9756080,10717680
9398470,9092480,9774680,10739680
9407880,9112680,9779680,10743480
9428680,9116880,9789880,10758880
9433880,9120880,9804280,10788480
9462480,9136280,9839280,10801280
9463680,9138680,9856880,10821880
9477080,9148280,9922280,10845480
9507680,9170880,9932280,10851880
9523880,9180680,9956480,10853880
9545080,9184880,9979080,10855280
9573680,9186680,9991280,10869480
9574280,9193680,10020480,10885880
9575280,9224280,10029080,10888810
9610880,9235880,10039880,10891080
9620680,9267480,10044880,10893080
9663680,9278880,10044910,10913680
9699480,9288080,10050080,10930280
9704280,9295680,10050280,10939480
9727870,9301480,10113480,10942280
9738880,9323480,10146080,10985280
9739480,9334280,10146480,10985300
9756080,9359280,10200280,11005880
9759680,9365680,10201280,11006680
9763080,9376480,10208680,11010480
9816680,9391480,10208880,11013880
9830880,9400280,10215870,11094680
9831880,9401080,10234480,11109680
9838280,9417880,10234500,11126680
9846080,9418680,10297880,11133080
9868280,9424080,10314080,11150680
9873680,9428480,10322280,11193680
9945680,9468880,10351280,11252480
9949280,9481680,10363480,11252500
9951280,9490880,10388880,11255280
9957080,9502680,10396480,11358080
9960480,9528280,10432880,11398880
9986280,9534080,10440880,11405970
9996880,9562680,10446680,11422080
10031280,9564080,10453080,11425280
10035880,9578080,10455280,11446930
10085080,9582680,10455880,11446960
10091680,9614680,10462080,11536680
10117080,9623680,10474480,11555280
10137480,9625680,10480080,11591080
10144080,9627280,10526280,11594080
10160680,9660680,10534080,11621480
10196680,9705480,10559680,11639280
10196720,9706880,10562080,11648680
10209280,9707080,10584680,11670680
10215280,9726680,10591080,11694680
10230480,9746080,10593880,11697880
10241480,9753280,10598680,11715080
10250880,9753480,10622480,11740680
10267280,9807080,10627880,11749680
10285880,9831630,10655680,11775280
10306680,9860480,10691680,11836980
10337280,9895080,10737480,11838080
10347080,9908480,10768880,11849280
10357080,9917680,10800280,11849300
10359280,9941280,10836480,11858480
10364080,9965880,10846480,11858500
10365680,9970280,10866280,11870880
10397280,9977680,10895280,11919080
10400680,9987280,10925080,11925880
10405880,9994080,10946880,11929880
10418280,10007480,10947480,11952680
10420880,10009680,10956880,11967080
10425680,10039880,10972680,11978880
10437280,10063280,10981280,12009680
10451680,10087880,11028870,12015680
10451700,10104880,11066480,12027280
10461680,10116480,11068680,12100480
10471280,10127880,11087080,12133080
10475270,10148480,11115080,12164280
10483080,10177680,11158680,12188280
10492080,10191480,11159470,12191480
10504680,10196280,11165880,12203280
10510280,10229480,11173280,12258080
10520680,10233280,11173680,12270680
10539280,10242080,11176480,12278880
10587080,10274880,11182480,12282480
10637080,10295480,11197880,12308680
10639280,10322680,11199480,12340680
10644270,10324480,11209280,12348480
10648680,10330280,11222670,12394680
10682480,10351280,11228680,12410480
10730880,10373680,11241480,12412680
10745680,10391880,11260080,12441880
10751080,10405080,11262280,12456880
10753880,10420280,11265480,12469280
10776680,10462680,11274480,12469300
10779480,10467480,11280280,12486080
10786480,10469080,11291280,12492480
10810080,10485880,11292680,12497480
10835480,10507080,11298880,12534280
10878080,10510280,11300080,12545680
10889280,10530680,11307480,12556080
10922480,10544280,11328880,12563680
10922880,10551280,11346880,12570080
10924080,10551480,11355880,12580480
10933680,10553280,11388080,12590080
10955280,10553480,11396680,12610120
10961480,10559080,11413080,12627680
10990280,10567080,11419480,12694280
10998480,10570480,11423880,12718870
11008080,10581280,11442880,12734280
11019880,10594480,11444480,12759280
11071080,10596680,11454480,12764480
11074680,10632680,11494480,12770080
11074880,10636480,11530480,12778080
11107080,10653880,11544880,12795080
11116480,10656480,11545680,12833480
11155680,10674080,11561680,12861280
11192080,10688480,11569080,12867480
11215480,10690880,11593480,12871480
11219880,10699680,11600680,12881480
11231880,10705480,11652880,12887880
11243880,10734880,11662280,12887900
11267280,10765680,11671880,12908480
11278680,10768880,11680080,12910680
11314080,10781280,11701880,12919680
11325480,10783880,11703480,12937080
11360070,10795680,11708080,12981880
11434280,10809680,11714480,12981900
11446880,10822680,11714880,12992880
11454680,10829480,11716280,13000480
11466880,10833280,11719080,13007080
11471880,10877680,11722480,13011480
11476080,10883880,11771680,13028870
11479480,10926280,11771880,13030680
11492680,10927480,11862280,13038680
11499080,10952280,11869080,13050470
11507880,10959680,11901080,13068880
11564280,10959700,11904080,13070680
11568480,10959730,11924080,13090480
11610480,11038880,11967680,13091280
11637680,11069880,11970480,13106680
11650280,11080080,11991280,13129280
11669070,11083480,11996080,13149680
11678480,11087080,11998280,13157280
11692680,11123080,12019880,13175480
11694680,11141480,12088480,13187280
11700480,11160080,12098680,13187300
11719480,11222080,12108680,13196880
11719870,11233280,12109480,13196910
11727480,11264880,12113680,13200880
11745880,11277080,12124880,13210680
11759280,11298280,12134080,13243080
11862880,11302480,12135480,13245880
11880070,11358080,12137670,13277080
11880100,11367280,12138880,13337680
11881080,11404680,12154880,13423680
11929280,11430480,12159480,13452880
11937880,11448680,12188080,13458880
11944880,11463280,12265280,13466480
11945880,11466880,12280280,13471680
11968480,11468280,12326080,13486680
11978880,11469480,12348280,13499080
12026680,11480680,12353880,13529480
12026880,11507480,12364280,13532480
12028480,11524480,12376280,13532680
12091080,11540080,12378270,13539080
12091680,11554880,12381080,13557080
12095280,11569880,12382080,13571280
12107480,11571480,12388680,13574480
12135080,11587480,12412280,13576480
12150080,11593480,12427280,13586280
12178480,11604480,12470080,13603480
12214680,11604500,12504480,13606880
12217480,11645080,12524680,13609680
12222480,11663880,12536480,13643080
12242080,11713080,12550680,13643100
12244940,11719880,12558880,13669680
12249480,11721880,12563680,13669700
12249680,11727880,12589710,13684880
12250280,11729880,12591880,13691880
12308280,11730080,12608880,13703280
12408480,11737480,12628080,13710680
12411680,11737500,12634480,13716680
12427280,11749880,12664280,13720680
12460680,11751280,12665680,13720700
12466880,11755280,12670080,13789880
12482680,11757680,12681880,13814080
12500680,11764880,12735480,13814100
12524480,11773680,12762280,13821280
12530280,11780680,12781680,13823280
12541080,11780720,12786080,13826480
12560280,11795280,12798280,13851080
12560300,11821080,12825080,13851480
12574280,11859650,12837680,13899080
12600280,11862680,12850280,13899100
12629080,11866480,12887280,13908280
12629880,11871880,12897680,13920880
12657480,11874080,12979280,13931080
12669880,11877880,13016080,13953680
12676280,11886280,13093480,13970280
12696680,11901280,13102680,13970300
12705480,11903880,13116280,13975280
12709080,11909080,13129680,14011880
12719680,11932680,13132280,14014880
12722070,11941080,13137880,14039480
12731270,11945680,13174820,14116480
12742280,11954680,13177880,14125880
12776680,11975480,13199680,14127480
12819870,11991280,13202280,14169680
12822880,12002880,13207680,14172680
12827280,12003680,13236680,14200280
12829080,12012080,13236700,14205280
12864480,12026280,13241880,14229080
12872480,12044080,13253280,14233480
12873480,12067880,13255480,14273680
12895880,12068680,13280680,14273700
12900080,12070280,13285680,14337480
12914680,12085680,13293080,14339280
12920080,12088080,13318480,14352880
12922080,12091080,13355280,14365280
12930870,12103080,13380080,14382480
12946280,12111480,13380100,14382500
12948480,12113280,13392680,14403080
12957080,12116280,13394680,14412080
12975080,12124880,13394700,14412100
13003480,12132280,13416080,14416880
13003680,12187080,13425880,14417280
13020480,12199480,13439680,14428280
13042740,12209080,13444680,14441880
13058080,12215880,13455280,14455080
13060080,12242880,13468280,14466680
13068680,12247680,13479280,14489670
13085870,12250680,13509480,14506880
13097480,12255880,13528880,14513080
13105870,12269480,13539880,14517480
13106680,12270680,13541480,14519480
13137880,12283880,13566680,14525480
13154480,12309680,13571880,14532280
13192480,12317080,13594080,14534280
13226880,12328480,13630080,14575680
13236280,12339430,13633680,14600080
13255480,12348480,13635480,14630280
13262480,12363080,13640080,14696480
13273280,12372280,13697480,14727280
13294280,12373080,13737280,14732480
13323880,12395880,13745480,14733680
13342280,12400080,13753880,14782080
13345680,12403880,13782280,14798480
13373480,12410680,13810480,14803080
13380280,12410880,13855080,14830280
13416080,12412480,13855480,14837770
13427470,12422680,13902080,14840680
13430280,12422880,13910880,14849280
13436480,12427280,13914880,14856880
13463680,12459080,13926680,14870480
13476680,12460480,13927680,14956680
13492680,12485080,13930680,14966880
13496080,12494480,13988270,14970280
13502470,12534080,13992080,15001280
13538880,12535480,14002480,15004870
13547480,12540080,14013880,15004900
13595880,12541480,14022480,15061880
13610280,12571280,14069080,15069880
13613670,12577080,14099680,15099680
13626480,12581280,14105080,15116080
13627680,12589680,14130280,15116100
13644880,12589880,14166880,15117280
13682880,12593480,14190480,15158280
13683080,12612280,14203480,15159280
13698880,12627680,14209680,15183680
13721670,12641680,14228080,15187080
13767480,12653880,14264480,15240680
13770680,12678480,14303880,15253880
13770700,12681280,14309480,15261480
13784680,12693080,14347480,15278080
13790080,12694480,14364680,15286480
13804480,12715880,14372680,15306480
13832480,12718680,14418880,15323480
13839480,12736680,14483680,15350280
13866680,12749680,14520280,15371270
13876680,12751880,14521480,15375500
13932080,12752880,14533480,15409480
13940880,12769680,14561680,15428280
13942880,12773080,14566880,15434880
13991480,12800280,14568880,15434900
14005080,12806480,14604880,15446080
