880,1
4280,0
5280,0
7880,1
10480,0
12880,1
28080,0
31280,1
38080,1
38880,0
43670,0
43680,1
47480,0
48680,1
55880,0
61280,0
63280,0
64080,1
64480,0
64480,0
64480,1
69280,1
70880,1
77280,0
77480,1
85480,0
94080,0
102670,1
103080,1
111680,1
117280,1
118880,1
120280,1
127480,1
132680,0
138680,1
138700,1
139480,0
144080,1
144880,0
145080,1
153680,0
156080,0
158880,0
159080,0
159680,1
160470,0
160880,1
161670,0
163080,0
164080,1
179280,0
179680,0
181280,1
187660,0
191880,1
200880,1
205280,1
207080,1
213880,0
214680,1
215880,0
224880,0
225270,0
226880,1
230480,1
244880,0
255480,0
257080,1
257680,1
277680,1
282680,1
296080,0
302280,0
304680,0
304710,0
306480,1
309080,0
313880,1
314080,0
314080,1
317280,0
317480,0
319680,1
331880,1
340480,1
348880,1
353680,1
353880,1
354880,0
354880,1
354900,0
362480,0
372080,0
372480,1
381880,0
385480,0
386480,0
386680,0
395080,0
427280,0
428280,1
430680,1
430700,1
437480,1
452280,1
454080,0
456880,0
457080,0
459880,0
463080,1
474880,0
484480,1
499480,0
501480,1
504680,0
505880,0
518330,1
518680,0
519280,1
521080,0
534880,0
550680,1
552700,1
557280,0
566280,1
571080,0
577880,0
578880,1
584080,1
584210,1
585080,1
592280,0
606670,0
608480,0
609880,0
616480,1
639880,1
640880,1
642280,0
647680,0
649280,0
652480,0
658680,0
666680,1
666870,0
667480,0
668080,1
668100,1
669480,1
670480,0
673480,1
680080,0
681280,0
684680,1
686880,1
688080,0
695080,0
698470,0
704280,0
711480,0
719080,0
720880,1
721880,0
723280,1
726480,0
726880,1
727080,0
734080,1
734100,1
735880,1
740480,0
740560,0
749880,0
754280,1
764680,1
766080,0
783880,1
792880,1
798680,0
799080,1
799680,0
814280,1
822220,1
823070,0
828680,1
829470,0
841280,1
841670,0
850080,0
851680,0
853880,1
860480,0
863880,1
867080,1
867480,0
874880,0
881480,1
893280,0
899880,1
905480,1
911480,1
915680,1
916280,0
916880,1
917880,0
919680,0
921680,0
922080,1
929880,0
929900,0
930880,0
942480,0
956480,0
959480,0
960880,0
961480,0
961520,0
968280,0
970480,0
971670,0
971680,1
975680,1
978880,0
979080,1
994680,1
994680,1
997280,0
1000880,0
1000880,1
1006680,1
1014280,0
1024280,1
1026080,0
1027480,1
1030680,0
1043480,0
1045680,0
1049280,1
1053080,0
1053080,1
1062080,1
1068080,0
1076880,0
1076900,0
1081080,1
1087680,0
1096880,0
1097880,1
1103680,0
1109080,0
1116680,0
1116880,0
1117680,0
1118080,0
1120480,1
1127280,0
1127680,0
1131080,0
1132080,0
1145280,0
1145480,1
1149680,1
1157280,0
1162480,1
1162680,1
1162880,0
1163280,1
1175880,0
1183280,1
1186680,0
1191480,1
1191680,0
1194280,0
1194280,1
1199080,0
1203080,0
1203480,1
1203880,0
1205280,1
1210480,0
1211680,1
1214680,1
1216470,0
1220280,0
1220680,1
1224680,1
1238680,0
1245680,0
1250880,1
1252480,1
1269880,1
1284880,1
1287080,0
1288280,1
1289080,0
1300080,1
1304880,1
1305080,0
1305480,0
1318080,0
1322280,0
1330680,1
1333880,0
1336880,1
1355280,0
1357680,1
1361280,0
1362280,0
1369270,0
1371080,1
1374280,1
1374880,1
1385280,1
1386280,0
1387280,0
1387280,1
1387880,0
1394080,0
1396880,0
1403280,0
1405480,1
1415880,0
1415900,0
1416480,0
1420880,1
1425880,1
1428680,1
1431880,1
1432680,1
1432700,1
1436480,0
1446280,0
1446300,0
1450480,1
1457480,1
1457500,1
1467680,0
1478530,1
1479270,0
1487480,1
1493480,1
1495680,0
1509680,0
1512880,0
1516950,0
1518680,1
1520680,0
1526680,0
1531480,0
1543080,0
1544880,0
1545280,0
1546480,0
1551480,1
1551880,0
1552500,0
1555680,1
1563480,0
1563880,1
1566280,1
1569280,0
1572470,1
1572870,1
1580480,1
1590880,1
1590970,1
1591280,0
1593280,1
1594880,0
1595630,1
1597080,0
1600880,1
1608880,1
1616880,1
1621080,1
1621480,0
1631880,1
1640280,1
1642270,0
1643080,1
1652470,0
1659280,0
1660080,0
1660480,1
1665680,1
1671280,0
1672880,0
1674280,0
1681080,1
1683280,1
1689680,1
1690680,1
1690880,1
1692480,0
1699880,1
1704680,0
1706680,0
1712080,1
1713880,1
1715480,0
1726080,0
1727480,0
1728880,1
1730280,0
1731680,0
1732870,0
1733880,0
1734280,0
1742280,1
1752280,1
1756880,1
1758880,1
1769680,0
1771480,0
1775680,1
1781680,0
1782870,0
1783480,1
1784280,1
1784480,0
1790280,0
1799880,0
1801880,0
1803290,1
1808080,1
1808880,1
1808900,1
1816880,0
1822280,1
1825880,1
1830880,1
1831880,1
1832280,1
1834880,0
1840880,1
1847480,0
1855680,1
1866680,1
1872880,0
1876080,0
1876680,0
1876880,0
1880480,0
1880680,1
1886480,0
1888680,0
1893080,0
1893080,1
1893880,1
1894280,0
1894480,0
1896680,0
1900480,0
1903280,0
1907480,0
1911480,1
1913680,1
1923080,1
1923280,0
1924280,0
1924480,1
1938080,1
1942080,1
1942480,1
1943480,1
1945880,1
1948680,0
1952080,1
1953280,0
1961080,0
1971680,0
1971880,0
1972280,1
1973930,0
1975080,1
1991880,0
1995480,1
1997480,0
2002080,0
2003480,1
2004480,1
2021880,1
2025680,0
2026680,1
2030480,0
2035880,0
2037680,0
2037680,1
2044480,0
2051080,1
2054080,1
2057280,0
2057680,0
2057710,0
2064280,0
2065670,0
2065680,1
2066480,1
2067680,1
2068080,0
2073280,1
2085880,1
2091080,0
2092080,1
2097080,0
2099280,0
2099480,1
2118070,1
2119680,0
2128480,0
2129680,1
2129880,0
2138880,0
2141480,1
2142480,0
2145280,1
2147480,1
2150480,0
2158280,0
2163480,0
2170680,1
2176880,1
2180680,1
2182080,1
2184880,0
2198280,1
2207480,0
2208680,1
2221280,0
2222680,0
2223880,0
2228480,0
2228680,0
2243880,0
2253070,1
2255280,1
2259080,1
2261880,0
2267280,1
2267300,1
2288280,0
2298680,1
2301080,0
2301680,1
2308480,0
2308660,0
2314470,0
2317080,1
2317680,0
2317880,1
2333680,0
2338480,0
2343880,0
2359880,0
2359880,1
2359900,1
2359920,1
2365680,1
2368880,1
2369880,1
2374280,0
2375880,1
2375880,1
2376680,0
2377280,0
2380280,1
2389880,1
2394080,1
2395080,1
2396080,0
2399080,0
2400480,0
2400680,0
2407880,1
2422480,0
2423680,1
2424080,0
2428680,0
2446480,0
2447480,1
2450680,1
2453880,0
2454080,1
2455880,0
2456480,1
2469880,0
2476080,0
2476280,1
2476300,1
2478480,0
2481880,0
2485470,0
2488080,1
2493880,0
2495200,1
2497680,1
2499880,0
2515280,0
2518480,1
2521080,0
2522280,1
2525480,0
2526070,1
2529680,1
2529700,1
2534480,0
2540480,1
2542480,0
2551280,1
2560880,0
2561880,1
2563480,0
2565880,1
2571080,0
2571880,0
2577880,1
2579680,1
2581880,1
2582680,1
2584080,0
2586280,0
2586280,1
2596080,1
2596680,0
2600480,0
2603080,1
2603280,1
2609080,1
2615080,0
2616680,0
2623480,0
2629880,0
2630480,0
2637280,0
2643480,0
2644080,1
2645280,0
2645680,1
2649960,1
2653280,1
2653480,0
2668880,1
2682880,0
2686680,1
2695880,0
2703680,0
2705080,0
2706280,0
2707080,0
2712280,1
2713280,0
2714280,0
2716280,0
2728480,0
2731480,0
2732880,1
2738280,0
2738280,1
2739680,0
2742280,1
2747680,0
2752480,1
2753880,0
2755680,0
2764280,0
2764680,1
2764880,0
2770680,0
2775280,1
2778280,1
2779080,0
2798280,0
2798680,0
2798680,1
2800540,1
2811880,0
2817880,1
2825080,1
2832480,1
2835880,0
2838280,1
2840480,0
2840480,0
2841680,0
2843880,0
2844680,1
2847670,0
2852080,0
2856880,0
2873080,1
2873480,0
2883080,1
2884880,0
2894680,1
2907880,0
2919680,0
2920680,1
2930080,0
2930880,1
2932680,1
2935480,0
2939880,1
2940080,0
2946080,1
2946480,0
2948080,0
2948480,1
2959280,0
2962480,0
2970880,0
2971680,1
2974880,0
2977080,0
2978680,0
2981790,1
2982080,0
2985080,0
2986480,0
2987080,1
2988280,1
2993080,0
2994480,1
2995880,0
2998080,1
3008500,0
3019480,0
3021480,1
3027680,1
3031080,0
3037280,0
3038680,0
3044480,0
3045080,1
3046480,0
3046680,0
3047280,0
3050070,0
3051480,1
3053280,0
3053680,0
3056680,0
3062280,0
3068480,1
3071280,1
3071480,0
3072880,1
3084280,1
3090280,1
3093280,1
3094280,1
3108280,1
3111680,1
3116880,0
3124080,0
3125480,1
3139080,1
3143480,1
3147480,0
3147680,0
3149080,0
3157280,0
3158680,0
3161880,0
3167480,0
3168680,1
3169290,0
3170480,1
3171880,1
3182680,0
3186480,1
3189080,1
3203280,1
3204480,0
3209880,0
3213480,1
3217280,0
3228080,0
3229480,1
3232080,0
3237680,0
3238480,0
3239080,1
3242080,1
3257280,1
3258280,1
3269480,0
3277880,1
3279480,0
3280680,1
3282280,0
3299080,1
3315280,1
3315680,1
3316880,1
3320480,1
3320880,0
3325870,0
3328080,0
3332680,1
3332700,1
3336080,0
3345880,0
3348680,0
3349480,1
3352480,0
3359280,0
3359280,1
3362280,0
3363080,1
3368270,0
3369280,1
3374280,1
3374480,0
3377480,0
3381880,0
3386080,0
3391280,0
3396680,0
3397460,1
3397480,1
3403280,0
3404680,1
3407880,0
3410480,0
3410680,1
3412680,0
3416080,0
3420680,0
3424280,1
3427880,1
3431480,0
3442080,0
3456280,1
3458480,0
3459670,0
3460880,1
3462480,0
3474080,0
3474280,0
3475080,0
3488480,0
3492280,0
3492480,1
3497680,0
3499680,0
3515080,1
3523480,1
3524880,1
3535680,1
3535700,1
3537880,1
3538880,1
3545080,0
3546280,1
3548280,0
3549880,1
3552280,1
3560470,0
3564080,1
3566480,0
3571280,0
3575480,0
3577480,1
3578280,0
3580280,0
3582280,0
3584080,1
3588680,1
3590480,1
3592080,0
3594080,0
3595880,1
3601880,1
3609880,1
3613480,1
3616680,0
3617680,1
3620470,0
3621080,0
3624080,1
3626800,0
3631080,0
3631080,1
3631280,1
3632680,1
3637680,1
3644480,1
3644680,0
3650480,0
3652680,1
3666680,0
3670680,1
3675470,0
3676080,0
3679280,1
3680680,0
3684280,1
3691880,1
3694480,1
3694680,0
3698880,0
3706280,0
3711940,1
3722880,1
3724880,1
3741480,1
3749880,0
3751880,1
3781880,0
3783080,1
3787480,0
3791080,0
3806080,1
3807080,0
3814280,0
3814480,0
3818480,1
3819480,0
3821480,0
3822680,0
3824280,1
3830280,0
3832080,1
3834480,1
3837680,1
3837700,1
3842880,0
3846880,0
3848480,0
3859680,0
3862080,0
3863480,0
3864480,1
3868080,1
3875680,1
3879880,0
3880680,0
3893280,1
3895280,0
3895880,1
3896280,1
3900280,0
3901280,1
3903280,0
3903340,0
3911280,0
3917080,1
3922880,0
3924080,0
3932880,0
3932900,0
3933080,1
3949480,0
3953120,1
3956480,0
3958480,1
3959210,0
3962280,0
3967880,1
3971280,0
3981480,1
3993080,0
3993680,0
3995680,1
4000680,1
4000880,0
4001880,1
4006680,0
4007080,1
4013080,0
4025080,0
4034480,0
4036680,1
4039080,0
4046280,0
4064880,0
4067080,1
4073280,0
4077680,0
4078880,1
4082280,1
4086480,1
4091880,0
4092680,1
4098870,1
4103280,0
4106680,0
4108280,0
4109080,1
4110080,1
4117480,0
4121680,0
4122510,0
4129680,0
4158880,0
4169880,1
4170870,0
4171680,0
4172680,1
4173080,1
4185080,0
4187680,0
4193480,1
4199680,1
4202280,0
4206680,0
4215280,1
4218280,0
4238680,1
4246680,0
4248680,0
4251480,1
4254480,1
4254680,1
4257280,1
4261880,0
4269880,0
4271880,1
4275080,0
4289280,1
4291880,0
4296880,0
4297280,1
4303480,1
4305080,0
4305880,1
4312280,0
4313480,0
4316280,1
4316480,1
4318080,0
4319480,1
4319500,1
4322480,0
4338280,0
4343480,1
4345680,0
4349480,1
4358680,0
4364480,1
4365280,0
4368480,1
4378080,1
4383480,1
4383880,1
4388080,1
4393080,1
4395280,0
4401080,0
4415080,1
4423280,0
4425280,0
4432680,0
4450480,0
4453080,0
4454680,0
4460080,0
4467880,1
4469280,1
4485280,1
4491480,0
4501080,0
4501080,0
4509280,0
4516880,0
4517280,0
4519480,1
4520080,1
4523880,1
4524480,0
4524480,1
4529280,0
4532080,1
4533080,1
4536910,0
4538080,0
4545480,1
